group_id	ctrl_status	gene_name	gene_id	transcript_name	transcript_id	cleaner_transcript_biotype	cleaner_gene_biotype	CRISPhieRmix_FDR	is_hit	effect_size	csf	hESC_mean	endo_mean	qval_hESC_endo	endo_hESC_log2fc	endo_hESC_abslog2fc
NC_000003.12:-:62318936	experimental	PTPRG-AS1	ENSG00000241472.6_1	PTPRG-AS1-009	ENST00000479018.5_1	promoter_overlap	transcript_overlap	0.9162324869816728	no hit	0.861960835766267	lncRNA_good_csf	0.2942149019057435	0.1474650614638945	0.329225777796523	-0.17362696749449075	0.17362696749449075
NC_000003.12:-:62318936	experimental	PTPRG-AS1	ENSG00000241472.6_1	PTPRG-AS1-002	ENST00000462497.5_1	promoter_overlap	transcript_overlap	0.9162324869816728	no hit	0.861960835766267	lncRNA_good_csf	0.440881522922543	0.102230027674988	0.239637843231493	-0.3865263785296044	0.3865263785296044
NC_000003.12:-:62318936	experimental	PTPRG-AS1	ENSG00000241472.6_1	PTPRG-AS1-001	ENST00000474795.5_1	promoter_overlap	transcript_overlap	0.9162324869816728	no hit	0.861960835766267	lncRNA_good_csf	0.9862471188401803	0.9306456650123704	0.539868281394908	-0.040961718786589364	0.040961718786589364
NC_000005.10:+:134436700	experimental	AC005355.1	ENSG00000250994.1_1	AC005355.1-001	ENST00000513329.1_1	transcript_overlap	transcript_overlap	0.9531151371939548	no hit	0.861802665971019	lncRNA_good_csf	1.7989253762322301	0.0	0.00472685749664192	-1.4848730228969425	1.4848730228969425
NC_000018.10:-:47091279	experimental	RP11-49K24.4	ENSG00000266957.1_1	RP11-49K24.4-001	ENST00000592747.1_1	transcript_overlap	transcript_overlap	0.9569012587896292	no hit	0.8617321060346651	lncRNA_good_csf	0.0	0.4302990856916416	sleuth NA	0.5163168563234091	0.5163168563234091
NC_000008.11:-:130655711	experimental	KB-1568E2.1	ENSG00000253656.1_1	KB-1568E2.1-001	ENST00000523502.1_1	intergenic	intergenic	0.9692719721810072	no hit	0.8616635164994291	lncRNA_good_csf	0.10246738498019924	0.0349413905683245	0.14878200797212301	-0.0911869069742252	0.0911869069742252
NC_000016.10:+:25257978	experimental	CTD-2547G23.4	ENSG00000274925.1_1	CTD-2547G23.4-001	ENST00000612792.1_1	promoter_overlap	promoter_overlap	0.957821055957121	no hit	0.8613632489412659	lncRNA_good_csf	1.076269221488682	2.1413559708939003	0.0071732732760376	0.5973939106861064	0.5973939106861064
NC_000016.10:-:53628815	experimental	RP11-36I17.2	ENSG00000275191.1_2	RP11-36I17.2-001	ENST00000610421.1_1	transcript_overlap	transcript_overlap	0.964800318184119	no hit	0.8613478869879009	lncRNA_good_csf	0.4837577037177109	0.4536196326468535	0.251351131878277	-0.029605710490556263	0.029605710490556263
NC_000004.12:+:177728739	experimental	LINC01098	ENSG00000231171.3_1	LINC01098-001	ENST00000507870.1_1	transcript_overlap	transcript_overlap	0.962776489458488	no hit	0.8613048206527321	lncRNA_good_csf	0.08189986061966906	0.1507350085122405	0.19888245130195004	0.08898867642842638	0.08898867642842638
NC_000023.11:+:153968973	experimental	HCFC1-AS1	ENSG00000235802.1_1	HCFC1-AS1-001	ENST00000438219.1_1	transcript_overlap	transcript_overlap	0.929979310639166	no hit	0.8610865732857719	lncRNA_good_csf	0.1642863495588539	0.04279126156883645	sleuth NA	-0.15899552599532005	0.15899552599532005
NC_000011.10:-:104609301	experimental	RP11-886D15.1	ENSG00000256422.5_1	RP11-886D15.1-001	ENST00000538641.1_1	intergenic	intergenic	0.968703102483491	no hit	0.86104150745759	lncRNA_good_csf	0.32994807353286304	0.0	0.0807921872505427	-0.4113699182685088	0.4113699182685088
NC_000011.10:-:104609301	experimental	RP11-886D15.1	ENSG00000256422.5_1	RP11-886D15.1-003	ENST00000536529.5_1	intergenic	intergenic	0.968703102483491	no hit	0.86104150745759	lncRNA_good_csf	0.0	0.3903432846108536	0.0433502715915327	0.4754411375242159	0.4754411375242159
NC_000011.10:-:104609301	experimental	RP11-886D15.1	ENSG00000256422.5_1	RP11-886D15.1-002	ENST00000545630.1_1	intergenic	intergenic	0.968703102483491	no hit	0.86104150745759	lncRNA_good_csf	0.5464120005670969	0.0	0.0286780551416559	-0.6289247384012207	0.6289247384012207
NC_000012.12:-:132100819	experimental	RP13-977J11.6	ENSG00000279640.1_1	RP13-977J11.6-001	ENST00000624002.1_1	transcript_overlap	transcript_overlap	0.970230593835248	stringent no hit	0.8609754387988641	lncRNA_good_csf	0.13982200182550952	0.166186112607499	0.22475785959900801	0.03298950160632756	0.03298950160632756
NC_000001.11:+:6237242	experimental	LINC00337	ENSG00000225077.2_1	LINC00337-001	ENST00000429480.2_1	intergenic	promoter_overlap	0.959360710381183	no hit	0.86086516316248	lncRNA_good_csf	3.8525623188334195	1.030453040537792	0.00231531974296114	-1.2569450792048855	1.2569450792048855
NC_000005.10:-:19142345	experimental	RP11-124N3.3	ENSG00000249174.1_2	RP11-124N3.3-001	ENST00000504827.1_1	transcript_overlap	transcript_overlap	0.96986763680343	no hit	0.860810427695625	lncRNA_good_csf	0.41536223959046703	0.7905152876559289	0.129604437251946	0.339203501327744	0.339203501327744
NC_000012.12:+:122634130	experimental	RP11-324E6.10	ENSG00000274191.1_1	RP11-324E6.10-001	ENST00000613543.1_1	intergenic	intergenic	0.969409622621047	no hit	0.8608022245625079	lncRNA_good_csf	0.5207169454941091	0.17283656266959194	0.16503194251341	-0.3747496612636615	0.3747496612636615
NC_000003.12:-:63550050	experimental	SYNPR-AS1	ENSG00000241359.1_1	SYNPR-AS1-001	ENST00000488201.1_1	transcript_overlap	transcript_overlap	0.915664638507012	no hit	0.8607756814355241	lncRNA_good_csf	2.81429496246996	6.149827798487265	0.0272889534110586	0.90649208269895	0.90649208269895
NC_000005.10:-:163437288	experimental	RP11-541P9.3	ENSG00000250061.5_1	RP11-541P9.3-001	ENST00000458002.6_1	promoter_overlap	promoter_overlap	0.9224181246363092	no hit	0.860640825463876	lncRNA_good_csf	0.0	1.1470697816620516	0.0307276472912071	1.1023690808202435	1.1023690808202435
NC_000006.12:-:6683363	experimental	RP1-80N2.3	ENSG00000261211.1_1	RP1-80N2.3-001	ENST00000563225.1_1	intergenic	intergenic	0.963948300339995	no hit	0.860499177854521	lncRNA_good_csf	0.3511325573808855	0.3968936288175325	0.0555592262186302	0.04805294401236858	0.04805294401236858
NC_000012.12:+:100143054	experimental	RP11-175P13.2	ENSG00000257696.1_1	RP11-175P13.2-001	ENST00000550886.1_1	promoter_overlap	promoter_overlap	0.79638196942314	no hit	0.860401575823893	lncRNA_good_csf	0.426212260468998	0.5218792685472079	0.239721212552041	0.09366520232189188	0.09366520232189188
NC_000008.11:-:85177019	experimental	RP11-219B4.7	ENSG00000260493.1_1	RP11-219B4.7-002	ENST00000566000.1_1	promoter_overlap	promoter_overlap	0.8614405902689649	no hit	0.8601492668869759	lncRNA_good_csf	0.33256736410419496	0.1730886897550195	0.14995184714755702	-0.18389637565783665	0.18389637565783665
NC_000008.11:-:85177019	experimental	RP11-219B4.7	ENSG00000260493.1_1	RP11-219B4.7-001	ENST00000562577.1_1	promoter_overlap	promoter_overlap	0.8614405902689649	no hit	0.8601492668869759	lncRNA_good_csf	0.374661491608758	0.283970116683254	0.20610484971120202	-0.09846477547165916	0.09846477547165916
NC_000017.11:-:18528599	experimental	CTD-2303H24.2	ENSG00000273018.5_2	CTD-2303H24.2-011	ENST00000609831.5_1	transcript_overlap	transcript_overlap	0.9701976697442808	no hit	0.86002608402658	lncRNA_good_csf	0.12080798187404353	0.11223433369146696	0.320426150108896	-0.011078357457930609	0.011078357457930609
NC_000010.11:+:4995405	experimental	RP11-499O7.7	ENSG00000224251.6_1	RP11-499O7.7-002	ENST00000451575.6_1	transcript_overlap	transcript_overlap	0.9678530248173892	no hit	0.860007321640381	lncRNA_good_csf	0.04814742911271845	0.123507716208705	sleuth NA	0.10016837684315157	0.10016837684315157
NC_000002.12:-:25370686	experimental	AC012074.2	ENSG00000235072.2_1	AC012074.2-002	ENST00000313031.2_1	intergenic	intergenic	0.9620920236116308	no hit	0.8599929901680892	lncRNA_good_csf	1.238638706156485	0.6346381471495101	0.0174604771286131	-0.4536504026218724	0.4536504026218724
NC_000002.12:-:216487195	experimental	AC098820.4	ENSG00000241520.1_2	AC098820.4-001	ENST00000414135.1_1	transcript_overlap	transcript_overlap	0.971098828029717	no hit	0.859470532815213	lncRNA_good_csf	0.0801333739208733	0.1170399007176165	0.25230303202447696	0.04847125377076431	0.04847125377076431
NC_000018.10:-:29361939	experimental	CTD-2515C13.2	ENSG00000265980.1_1	CTD-2515C13.2-001	ENST00000577674.1_1	intergenic	intergenic	0.9720930601768628	no hit	0.8594456335559909	lncRNA_good_csf	0.1653732636704195	0.10631285869961957	sleuth NA	-0.07503268859929574	0.07503268859929574
NC_000019.10:-:58326888	experimental	LLNLR-245B6.1	ENSG00000283103.1_2	LLNLR-245B6.1-001	ENST00000634676.1_1	promoter_overlap	promoter_overlap	0.9520551154795468	no hit	0.859329129009832	lncRNA_good_csf	3.3564622001912303	5.462332027910595	0.011906645732822	0.5688978513337886	0.5688978513337886
NC_000016.10:-:9676831	experimental	RP11-297M9.1	ENSG00000260362.1_1	RP11-297M9.1-001	ENST00000561538.1_1	intergenic	intergenic	0.9681701698734542	no hit	0.858955163006476	lncRNA_good_csf	67.95409607481639	0.17378604249124602	0.000600074091111011	-5.876394891253793	5.876394891253793
NC_000012.12:+:46404644	experimental	RP11-474P2.7	ENSG00000278896.1_2	RP11-474P2.7-001	ENST00000623851.1_1	transcript_overlap	transcript_overlap	0.953180492629682	no hit	0.858841889709669	lncRNA_good_csf	0.11308755489412015	0.1128975429614465	0.176997237109675	-0.00024629928916220065	0.00024629928916220065
NC_000007.14:+:26152208	mRNA	NFE2L3	ENSG00000050344.8_1	NFE2L3-001	ENST00000056233.3_1	protein_coding	protein_coding	0.9709615289568	no hit	0.8584660290803191	protein_coding	41.35018019824525	8.336913912547491	0.00045010537407586795	-2.1813504217358792	2.1813504217358792
NC_000003.12:-:195860403	experimental	AC124944.5	ENSG00000223783.1_1	AC124944.5-001	ENST00000429834.1_1	intergenic	intergenic	0.953873028205216	no hit	0.858299881447984	lncRNA_good_csf	0.0	2.65641973103971	0.00788117199479696	1.8704316910557464	1.8704316910557464
NC_000003.12:+:195700192	experimental	LINC00969	ENSG00000242086.8_2	LINC00969-001	ENST00000445707.3_1	intergenic	promoter_overlap	0.792359225683292	no hit	0.858175018227208	lncRNA_good_csf	0.8424698272485306	2.1617512326445247	0.00600862361329937	0.779082866989886	0.779082866989886
NC_000014.9:-:51651754	experimental	FRMD6-AS1	ENSG00000273888.1_1	FRMD6-AS1-001	ENST00000617151.1_1	promoter_overlap	transcript_overlap	0.971257246814595	no hit	0.8579754689583009	lncRNA_good_csf	0.26642614696293954	0.26262879733601496	0.123588647736925	-0.0043323863758822035	0.0043323863758822035
NC_000020.11:+:50172544	experimental	LINC01273	ENSG00000231742.5_1	LINC01273-002	ENST00000427333.5_1	gene_nearby	gene_nearby	0.964428272934562	no hit	0.857611153019038	lncRNA_good_csf	1.25001225102314	1.9044316462766753	0.111461469259861	0.36832302071119305	0.36832302071119305
NC_000015.10:-:32669137	experimental	RP11-1000B6.2	ENSG00000241818.1_1	RP11-1000B6.2-002	ENST00000486285.1_1	transcript_overlap	transcript_overlap	0.9630098752692752	no hit	0.8576037956082049	lncRNA_good_csf	0.14086313127823	0.030096771095289	sleuth NA	-0.14734584680233384	0.14734584680233384
NC_000018.10:-:424322	experimental	RP11-720L2.2	ENSG00000265477.1_2	RP11-720L2.2-001	ENST00000582120.1_1	transcript_overlap	transcript_overlap	0.952842429222456	no hit	0.8574446242880059	lncRNA_good_csf	0.0	0.33569489763296995	sleuth NA	0.4175905018686173	0.4175905018686173
NC_000012.12:+:131896500	experimental	RP11-417L19.5	ENSG00000279283.1_2	RP11-417L19.5-001	ENST00000624048.1_1	transcript_overlap	transcript_overlap	0.9685290374510892	no hit	0.857391217522282	lncRNA_good_csf	0.09069133032370943	0.3151350451295071	0.0645394471173196	0.26996807940194506	0.26996807940194506
NC_000005.10:+:174617981	experimental	RP11-267A15.3	ENSG00000250256.1_1	RP11-267A15.3-001	ENST00000505567.1_1	intergenic	intergenic	0.938814704134312	no hit	0.8573627473193599	lncRNA_good_csf	0.0	0.0	sleuth NA	0.0	0.0
NC_000003.12:+:158732239	experimental	RP11-379F4.4	ENSG00000240207.6_2	RP11-379F4.4-003	ENST00000468242.5_1	promoter_overlap	promoter_overlap	0.9533506622074152	no hit	0.857143121682494	lncRNA_good_csf	0.1886603807296185	0.16159586807778334	0.294790411718145	-0.0332283462922428	0.0332283462922428
NC_000003.12:+:158732239	experimental	RP11-379F4.4	ENSG00000240207.6_2	RP11-379F4.4-004	ENST00000465477.5_1	promoter_overlap	promoter_overlap	0.9533506622074152	no hit	0.857143121682494	lncRNA_good_csf	0.16902897725236302	0.08754510509541624	0.282009757634598	-0.10423545418259422	0.10423545418259422
NC_000015.10:+:82540870	experimental	RP11-379H8.1	ENSG00000278013.1_1	RP11-379H8.1-001	ENST00000621893.1_1	promoter_overlap	promoter_overlap	0.817882788759669	no hit	0.85704348107858	lncRNA_good_csf	0.0	0.0315975688174282	sleuth NA	0.04488027822117905	0.04488027822117905
NC_000006.12:-:61680994	experimental	RP1-240B8.3	ENSG00000250686.2_2	RP1-240B8.3-001	ENST00000511849.2_1	transcript_overlap	transcript_overlap	0.962171627826026	no hit	0.8569586996923481	lncRNA_good_csf	0.4812804990252729	4.811108921171289	0.0020262040635443	1.9719686373504617	1.9719686373504617
NC_000007.14:+:22563336	experimental	AC002480.3	ENSG00000232759.1_1	AC002480.3-001	ENST00000435127.1_1	transcript_overlap	transcript_overlap	0.969046766778417	no hit	0.8569319251938342	lncRNA_good_csf	0.21311375050351397	0.8248213249754324	0.00576860016508255	0.5890403767433343	0.5890403767433343
NC_000017.11:-:47948271	experimental	RP11-6N17.6	ENSG00000264019.1_1	RP11-6N17.6-001	ENST00000580372.1_1	transcript_overlap	transcript_overlap	0.95663040211534	no hit	0.8567276511473281	lncRNA_good_csf	0.124176438861364	0.0	sleuth NA	-0.16886848350699166	0.16886848350699166
NC_000011.10:+:134037238	experimental	RP11-713P17.3	ENSG00000204241.7_1	RP11-713P17.3-007	ENST00000531938.1_1	promoter_overlap	transcript_overlap	0.9672162705313592	no hit	0.8566777152544309	lncRNA_good_csf	0.03813933283686155	0.14402399423152615	sleuth NA	0.14011722428463308	0.14011722428463308
NC_000012.12:+:105706764	experimental	CASC18	ENSG00000257859.1_1	CASC18-002	ENST00000547465.1_1	intergenic	intergenic	0.968349323469686	no hit	0.856672152175898	lncRNA_good_csf	0.0	0.403652167701984	sleuth NA	0.4891854726064547	0.4891854726064547
NC_000016.10:-:711540	experimental	LA16c-380A1.1	ENSG00000259840.1_1	LA16c-380A1.1-001	ENST00000567096.1_1	intergenic	intergenic	0.936889460525299	no hit	0.856664885310162	lncRNA_good_csf	0.0	0.14380635997059302	sleuth NA	0.19384283257421334	0.19384283257421334
NC_000011.10:+:10541330	experimental	MRVI1-AS1	ENSG00000177112.7_1	MRVI1-AS1-002	ENST00000529979.5_1	promoter_overlap	promoter_overlap	0.964110910489638	no hit	0.856658675807304	lncRNA_good_csf	0.0	0.10586646514009927	sleuth NA	0.1451771887271641	0.1451771887271641
NC_000001.11:+:31644056	experimental	RP11-73M7.6	ENSG00000235790.7_2	RP11-73M7.6-010	ENST00000610043.5_1	promoter_overlap	promoter_overlap	0.950925718235597	no hit	0.856512364340433	lncRNA_good_csf	0.0963589037403385	0.10411639081764228	0.5234567906098689	0.010172106479436992	0.010172106479436992
NC_000001.11:+:31644056	experimental	RP11-73M7.6	ENSG00000235790.7_2	RP11-73M7.6-023	ENST00000623791.3_1	promoter_overlap	promoter_overlap	0.950925718235597	no hit	0.856512364340433	lncRNA_good_csf	0.29002928144177403	0.0	0.0953415868182734	-0.3674038127116291	0.3674038127116291
NC_000017.11:+:60526309	experimental	RP11-15E18.1	ENSG00000259349.1_1	RP11-15E18.1-002	ENST00000559739.1_1	promoter_overlap	promoter_overlap	0.970779373321305	no hit	0.8563016454035258	lncRNA_good_csf	0.8477600896341378	0.880987646161695	0.17247105870933202	0.025712922067156398	0.025712922067156398
NC_000017.11:+:60526309	experimental	RP11-15E18.1	ENSG00000259349.1_1	RP11-15E18.1-001	ENST00000558027.1_1	promoter_overlap	promoter_overlap	0.970779373321305	no hit	0.8563016454035258	lncRNA_good_csf	0.4381511455663295	0.464101446954765	0.270921208130132	0.025800213937441908	0.025800213937441908
NC_000012.12:+:122501187	experimental	RP11-15J22.8	ENSG00000275265.1_1	RP11-15J22.8-001	ENST00000619123.1_1	promoter_overlap	promoter_overlap	0.949336522826636	no hit	0.8562201789865009	lncRNA_good_csf	0.17293662059206275	0.16809121504530378	0.34439770538606	-0.005972122526108658	0.005972122526108658
NC_000008.11:+:77450737	experimental	RP11-38H17.1	ENSG00000254366.6_1	RP11-38H17.1-002	ENST00000524014.1_1	intergenic	intergenic	0.9720196276106652	stringent no hit	0.8560960300739069	lncRNA_good_csf	0.064385888199733	0.1648719276662295	sleuth NA	0.13015005777045466	0.13015005777045466
NC_000002.12:+:241971178	experimental	AC093642.3	ENSG00000237940.3_2	AC093642.3-003	ENST00000451070.1_1	transcript_overlap	transcript_overlap	0.9601261917412892	no hit	0.85580340736174	lncRNA_good_csf	4.7984433875353085	6.847975664595991	0.0704974567671305	0.4366549123089077	0.4366549123089077
NC_000002.12:+:241971178	experimental	AC093642.3	ENSG00000237940.3_2	AC093642.3-002	ENST00000426962.1_1	transcript_overlap	transcript_overlap	0.9601261917412892	no hit	0.85580340736174	lncRNA_good_csf	0.9573762180742259	0.4547496582221959	0.17450730376107199	-0.4281501690997317	0.4281501690997317
NC_000002.12:+:241971178	experimental	AC093642.3	ENSG00000237940.3_2	AC093642.3-004	ENST00000416204.1_1	transcript_overlap	transcript_overlap	0.9601261917412892	no hit	0.85580340736174	lncRNA_good_csf	0.36238275683799054	0.0845436323403495	0.21675629212607198	-0.32904398527147005	0.32904398527147005
NC_000016.10:+:2271827	experimental	MIR940	ENSG00000260778.4_2	MIR940-201	ENST00000401276.3_1	intergenic	promoter_overlap	0.968345198321508	no hit	0.855711960804991	lncRNA_good_csf	0.0	0.210380018249214	sleuth NA	0.2754600759036408	0.2754600759036408
NC_000001.11:-:22025447	experimental	RP1-224A6.3	ENSG00000228397.2_1	RP1-224A6.3-002	ENST00000635097.1_1	promoter_overlap	transcript_overlap	0.9669897815689829	no hit	0.855439957349049	lncRNA_good_csf	0.0362055824368374	0.038408611907829	sleuth NA	0.003063992231464825	0.003063992231464825
NC_000016.10:-:22092268	experimental	RP11-101E7.2	ENSG00000260277.1_1	RP11-101E7.2-001	ENST00000568603.1_1	promoter_overlap	promoter_overlap	0.9607354688437192	no hit	0.85539478740674	lncRNA_good_csf	0.0403380068521165	0.12676706287430498	sleuth NA	0.11513695967680453	0.11513695967680453
NC_000019.10:+:10961029	mRNA	SMARCA4	ENSG00000127616.17_2	SMARCA4-003	ENST00000444061.7_1	protein_coding	protein_coding	0.0162370493260359	hit	0.8551865746114731	protein_coding	30.428867313707148	28.15249367634725	0.0101504202557552	-0.10847098335309292	0.10847098335309292
NC_000019.10:+:10961029	mRNA	SMARCA4	ENSG00000127616.17_2	SMARCA4-004	ENST00000589677.5_2	protein_coding	protein_coding	0.0162370493260359	hit	0.8551865746114731	protein_coding	0.766556750590704	0.5575887360487739	0.10346890518200999	-0.18162574038512094	0.18162574038512094
NC_000019.10:+:10961029	mRNA	SMARCA4	ENSG00000127616.17_2	SMARCA4-007	ENST00000429416.7_2	protein_coding	protein_coding	0.0162370493260359	hit	0.8551865746114731	protein_coding	0.9633242941097724	1.47787417450958	0.22818198987578797	0.3358044387191448	0.3358044387191448
NC_000019.10:+:10961029	mRNA	SMARCA4	ENSG00000127616.17_2	SMARCA4-001	ENST00000344626.8_2	protein_coding	protein_coding	0.0162370493260359	hit	0.8551865746114731	protein_coding	16.02415468264665	20.24985189699705	0.0779677636212643	0.3198696218374391	0.3198696218374391
NC_000019.10:+:10961029	mRNA	SMARCA4	ENSG00000127616.17_2	SMARCA4-005	ENST00000541122.6_2	protein_coding	protein_coding	0.0162370493260359	hit	0.8551865746114731	protein_coding	0.4480083621135401	0.4686540206846371	0.260965704430217	0.020424638036522613	0.020424638036522613
