gene_id	gene_name	csf	cleaner_gene_biotype	minimal_biotype	endo_ctrl_val	min_hit	max_eff	max_exp	gc	n_tss	n_enh	enh_dist	prom_cons	exon_cons	dna_len	rna_len	n_exons	hESC_mean	endo_mean	endo_hESC_abslog2fc	closest_endo_snp_distance	closest_endo_snp_id	closest_endo_snp_disease
ENSG00000226363.3_1	HAGLROS	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.6894185028580311	2.8543245	0.38537	0.0	27.0	4664	0.0	0.0	1291	1121	2	0.0400838107578515	0.539165088973411	0.5654481951462682	1448171	rs77530448	response to radiation, prostate carcinoma
ENSG00000279160.1_1	RP11-387A1.6	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.05372260324065958	0.07538249999999999	0.58855	0.0	27.0	9949	0.06	0.0	2619	2620	1	0.01863834495296255	0.034647116842905445	0.022496865871435626	1460373	rs77530448	response to radiation, prostate carcinoma
ENSG00000272551.1_1	RP11-324L17.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.246388714648664	3.93031	0.6088560000000001	0.0	33.0	9109	0.0	0.0	812	813	1	0.0498290218316863	0.0128216620490116	0.05177421925354987	1881891	rs77530448	response to radiation, prostate carcinoma
ENSG00000163364.9_1	LINC01116	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.8916586377917433	25.851060999999998	0.488727	2.0	32.0	15800	0.01	0.175	8342	1407	4	0.7844954275719405	0.6471848545893566	0.14004184812104567	1900043	rs77530448	response to radiation, prostate carcinoma
ENSG00000224577.1_1	LINC01117	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.585998431407373	2.1459845	0.457797	1.0	32.0	15948	0.0	0.5	18248	699	4	0.1015291772731562	0.09860012096234656	0.0038413537913700975	1908164	rs77530448	response to radiation, prostate carcinoma
ENSG00000230552.5_2	AC092162.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.5200751216070871	2.4220637000000003	0.55197875	1.0	31.0	1388	0.99	0.235	65850	4673	6	0.6236059169682059	0.2536294036585374	0.2593549212399268	1994722	rs77530448	response to radiation, prostate carcinoma
ENSG00000236501.5_2	AC079305.11	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.06403961244458173	0.08019373	0.5557989999999999	0.0	29.0	919	0.03	0.19000000000000003	173674	567	6	0.04762231200598481	0.12198455670369653	0.09893412714443747	1831318	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000229337.1_2	AC079305.8	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.016620737043984646	0.2264645	0.334862	0.0	27.0	23601	0.01	0.0	57040	218	2	0.3275830372594375	0.211485901613645	0.1320244852437611	1783172	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000222043.2_1	AC079305.10	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.021816305727558768	3.04342	0.276553	0.0	28.0	1974	0.0	0.0	1156	499	2	0.707727532809515	0.2581659432929549	0.4407555957905714	1730319	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000213963.6_2	AC074286.1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.786858430219592	3.6917438	0.56493	3.0	29.0	2657	0.04	0.16833333333333333	109179	5202	9	2.435624311770679	5.105046623212135	0.8054220214640816	1603143	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000271825.1_1	RP11-337N6.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	0.0	0.601351	0.0	29.0	11356	0.22	0.17500000000000002	1406	444	2	0.5837700613812379	0.5190947189563625	0.0601510659766579	1693828	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000271996.1_1	RP11-337N6.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.006431639943065892	0.00651545	0.560284	0.0	29.0	5583	0.01	0.02	4199	564	2	0.14418532991486852	0.19768541533676	0.0659282666690797	1685262	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000280374.1_1	RP11-337N6.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4101648779694535	4.61554	0.659181	0.0	29.0	6210	0.0	0.0	756	757	1	0.8782354030000754	2.000053425915956	0.6756103027481279	1677363	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000223960.6_1	AC009948.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.903747483367243	47.8246245	0.5840329999999999	1.0	19.0	146036	0.0	0.3075	26249	2007	5	11.920108484961748	10.42170277655696	0.32134446717000537	555592	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000237298.9_2	TTN-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.9614806335478916	41.807712554093634	0.5552947605633805	2.0	24.0	1545	1.0	1.0	251219	4592	17	9.675423552534522	48.533189551365645	4.010971590581383	215872	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000271401.1_2	RP11-171I2.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.2053588489186039	0.7478229999999999	0.632829	0.0	20.0	21108	0.0	0.0	462	463	1	0.741332211678986	0.1356119627504054	0.6167215149956145	350656	rs13019215	colorectal cancer, colorectal mucinous adenocarcinoma
ENSG00000236153.1_1	AC104076.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.20718503504702315	0.3537815	0.490566	0.0	38.0	68724	0.0	0.33	663	265	2	0.6581867343406371	0.21235688010109	0.4517920372216598	306691	rs2119148	lung carcinoma
ENSG00000238171.1_1	AC068196.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	0.03475365	0.621849	0.0	38.0	36733	0.01	0.0016666666666666668	29917	833	6	0.0	0.09937112232314936	0.13667848906503274	180813	rs2119148	lung carcinoma
ENSG00000234663.5_1	AC104820.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.7007831692358522	2.39371345	0.5848298	3.0	38.0	18759	0.01	0.23	275722	1771	6	0.0272920945191878	0.1066330453946135	0.10733046227957743	0	rs2119148	lung carcinoma
ENSG00000162998.4_1	FRZB	protein_coding	protein_coding	mRNA	False	no hit	0.8471241788282777	7.590707000000001	0.538899	1.0	19.0	104987	0.0	0.7266666666666667	33888	3162	6	3.6496131934317546	114.12756060745501	4.629978732338299	1546495	rs2119148	lung carcinoma
ENSG00000272800.1_1	RP11-438L19.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.411522041391512	4.7605	0.6931609999999999	0.0	15.0	128434	0.01	0.41	1081	1082	1	0.4301039515303625	0.3508426755605969	0.08226035504704117	1927540	rs2119148	lung carcinoma
ENSG00000226747.6_1	AC007966.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.24482355751733334	0.33085024	0.5755763333333334	0.0	18.0	11335	0.0	0.0033333333333333335	20267	1179	4	0.1708455155855903	0.915397514156564	0.39336287235230094	1738556	rs116350534	lung adenocarcinoma
ENSG00000231646.5_1	FSIP2-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.1705033750939431	1.564465	0.6204399999999999	0.0	18.0	19076	0.25	0.34	16459	689	3	0.16212574417783193	0.7037182082034434	0.2122428859047001	1678884	rs116350534	lung adenocarcinoma
ENSG00000237877.6_1	LINC01473	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.6605286435802291	2.09337045	0.6455679999999999	0.0	23.0	67102	0.0	0.19666666666666666	50342	1079	5	2.0286962236922097	1.8362062215639132	0.14198099287673552	1395802	rs116350534	lung adenocarcinoma
ENSG00000224063.5_2	AC007319.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.28398369220921005	0.4397694	0.5876823333333333	2.0	34.0	3799	0.99	0.25	551119	829	7	0.5405194421368356	0.160935182928535	0.35741261924533924	0	rs116350534	lung adenocarcinoma
ENSG00000231689.2_1	LINC01090	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.7724344922651442	3.5553857000000004	0.517222	1.0	50.0	2997	0.06	0.5	574875	881	5	15.57143923997062	28.50509623040824	1.3904190076377807	233782	rs116350534	lung adenocarcinoma
ENSG00000144366.15_2	GULP1	protein_coding	protein_coding	mRNA	False	no hit	0.9928651702910528	153.4512861	0.603631111111111	6.0	50.0	813	0.98	1.0	303390	7427	13	36.1527823011896	4.67250798474256	2.7114116157168606	812635	rs116350534	lung adenocarcinoma
ENSG00000204262.11_1	COL5A2	protein_coding	protein_coding	mRNA	False	no hit	0.9977716712331623	1746.89588595	0.5115996666666667	1.0	50.0	778	0.86	0.9905555555555556	147983	6949	54	10.742896562832751	272.7274128443196	4.542879702823927	1552861	rs116350534	lung adenocarcinoma
ENSG00000253559.1_1	OSGEPL1-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.6116904667499132	4.759352	0.5151263333333334	0.0	62.0	102245	0.0	0.023333333333333334	2852	567	3	1.1773844250113366	1.0245445267785294	0.31456849076830395	1334351	rs7574865	hepatocellular carcinoma
ENSG00000273240.1_1	RP11-455J20.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.2338603097502767	0.817856	0.628763	0.0	62.0	100628	0.0	0.0	597	598	1	0.1034311359160852	0.3405271806116535	0.2808038765839189	1335451	rs7574865	hepatocellular carcinoma
ENSG00000272979.1_1	RP11-647K16.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4288948372664394	0.8093190000000001	0.590698	0.0	72.0	5511	0.0	0.0	429	430	1	0.3790973483120555	1.46062747208417	0.8353019587778288	645386	rs7574865	hepatocellular carcinoma
ENSG00000233654.1_1	AC093388.3	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.7327423825898086	4.07436	0.415842	0.0	71.0	6766	0.0	0.03333333333333333	33247	404	3	0.8613635346974504	0.5038378103040899	0.30771086932821995	531805	rs7574865	hepatocellular carcinoma
ENSG00000228509.5_1	AC006460.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.18779727321730927	0.3678679	0.6083243333333334	0.0	83.0	10142	0.94	0.6666666666666666	31681	808	3	0.1398978993659612	0.3568656431753385	0.2513732641697691	391191	rs7574865	hepatocellular carcinoma
ENSG00000235852.1_1	AC005540.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.5819040867952043	14.78981235	0.30032600000000004	1.0	84.0	21901	0.0	0.115	1262	919	2	0.37103292918638897	0.09064873692859136	0.3300766913411792	217848	rs7574865	hepatocellular carcinoma
ENSG00000231858.5_1	AC067945.4	lncRNA_good_csf	promoter_overlap	lncRNA	False	lenient	0.06770686290854128	0.4005365	0.5752405	0.0	90.0	3675	0.0	0.32666666666666666	10788	490	3	0.0	2.05556131618063	1.6114374319862217	67593	rs7574865	hepatocellular carcinoma
ENSG00000280083.1_1	RP11-317J9.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.13497787965950736	0.384817	0.591398	0.0	92.0	10099	0.0	0.0	1952	1953	1	0.0508141953649386	0.218232912382858	0.21328239165570625	54212	rs7574865	hepatocellular carcinoma
ENSG00000227542.1_1	AC092614.2	lncRNA_good_csf	promoter_overlap	lncRNA	False	lenient	0.6173659159836448	3.720703	0.464246	0.0	91.0	1630	0.01	0.0175	17007	909	4	0.7195580183580601	1.4743862615529149	0.5250329347261914	129259	rs7574865	hepatocellular carcinoma
ENSG00000233766.7_1	AC098617.1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.8659244457635771	6.854699630000002	0.5557683888888888	2.0	71.0	245	0.15	0.3333333333333333	190220	1207	5	0.03174379925138095	0.02493116834929115	0.0095577423951208	124062	rs11903757	colorectal cancer
ENSG00000227418.6_2	PCGEM1	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.2018542889536229	0.52621935	0.6126320000000001	0.0	26.0	103320	0.0	0.32	27054	1590	4	0.1838859108931665	1.32639578886009	0.9745665053137548	1027368	rs11903757	colorectal cancer
ENSG00000271893.1_1	RP11-762E8.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.004298970934247165	0.006919355	0.441352	0.0	51.0	20561	0.03	0.006666666666666667	63921	503	3	0.0188425814344524	0.12183821979670252	0.13893347812720044	3729299	rs11903757	colorectal cancer
ENSG00000234919.1_1	AC064834.3	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.020540586143661943	0.02097135	0.526126	0.0	53.0	1449	0.0	0.0	3342	555	2	0.1911814422778268	0.2060598304093645	0.017908295369592472	3847149	rs11903757	colorectal cancer
ENSG00000272211.1_1	RP11-347P5.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.1796802851399062	0.7743815000885739	0.607264	0.0	69.0	7431	0.0	0.005	3618	2065	2	0.12737958763918342	0.06904661016744004	0.07664859578239043	4428784	rs11903757	colorectal cancer
ENSG00000282836.1_1	RP11-369J9.1	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.43388011685037176	0.8464475	0.5040319999999999	0.0	70.0	25643	0.0	0.0	1075	248	2	0.2502567110617725	0.0	0.32222434908831954	4619258	rs59308963	prostate carcinoma
ENSG00000280176.1_1	RP11-84A12.1	lncRNA_good_csf	gene_nearby	lncRNA	False	no hit	0.10375857998411236	0.35475100000000004	0.527778	0.0	67.0	10227	0.04	0.45	215	216	1	5.222681604756315	6.539202663645312	0.27687552409360394	4426565	rs59308963	prostate carcinoma
ENSG00000236977.1_2	ANKRD44-IT1	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.002250301499436169	0.002260475	0.573433	0.0	53.0	7893	0.0	0.08166666666666667	51661	1069	6	0.1336634132431255	0.07021399739802901	0.08309306176116882	3956236	rs59308963	prostate carcinoma
ENSG00000222017.1_2	AC011997.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4835672228413024	1.09211145	0.6327520000000001	0.0	43.0	19777	0.11	0.28	81717	1032	4	0.31887159710011503	0.052043593736630055	0.32610962619892303	3483932	rs59308963	prostate carcinoma
ENSG00000236653.2_2	AC005235.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0008543725960584725	0.001663505	0.5989106666666667	0.0	22.0	82797	0.01	0.4575	75186	2528	4	0.4683497824745756	0.2576035263900275	0.22351851214815624	2883639	rs59308963	prostate carcinoma
ENSG00000225953.2_1	SATB2-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.12147031326030938	1.96515	0.44119659999999994	1.0	38.0	3822	1.0	0.5	18667	3314	4	0.3830018248873565	0.1238237961312214	0.2832177147876968	1781821	rs59308963	prostate carcinoma
ENSG00000238217.5_1	AC093590.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.041145592239278266	0.07125805	0.569688	1.0	40.0	1826	0.01	0.0033333333333333335	34601	2287	6	0.02847048682275735	0.2271008216012769	0.2547533946036679	1599624	rs59308963	prostate carcinoma
ENSG00000232732.9_2	AC073043.1	lncRNA_good_csf	promoter_overlap	lncRNA	False	lenient	0.43014263308520573	1.93639165	0.5768683137254901	3.0	38.0	24417	0.0	0.06	43502	1322	5	1.3483428059275142	0.6934283762908333	0.34850840475823275	1347597	rs59308963	prostate carcinoma
ENSG00000196141.13_2	SPATS2L	protein_coding	protein_coding	mRNA	False	no hit	0.9939916366359312	203.77140370000004	0.5186194814814814	4.0	57.0	790	0.52	0.9899999999999999	176277	6156	14	99.85210951178904	20.86382343168914	2.214791976966173	776493	rs59308963	prostate carcinoma
ENSG00000232719.1_1	RP11-13J8.1	lncRNA_good_csf	intergenic	lncRNA	False	lenient	0.050368096973502315	0.09023115	0.558708	0.0	51.0	12479	0.03	0.53	1754	1269	2	0.20681761849971397	0.1847445375591425	0.026631654632453868	155620	rs59308963	prostate carcinoma
ENSG00000226312.7_1	CFLAR-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.5226469416970378	3.07019	0.5709265652173913	1.0	53.0	13026	0.0	0.1	17534	1072	8	1.3970352283772869	5.932341916705909	0.9214031286002794	100933	rs59308963	prostate carcinoma
ENSG00000234431.2_2	AC007283.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0	6.791125	0.611236	0.0	54.0	35795	0.05	0.025	581	445	2	0.0	30.101887773627357	4.958930244342791	91210	rs59308963	prostate carcinoma
ENSG00000273209.1_1	RP11-107N15.1	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.5062692905286393	15.662970000000001	0.386719	0.0	50.0	0	0.0	0.0	767	768	1	4.585900509901808	8.119074725992013	0.7070975695394789	391505	rs55902839	lung carcinoma
ENSG00000155760.2_1	FZD7	protein_coding	protein_coding	mRNA	False	no hit	0.4969403652714325	162.4182	0.47240200000000004	1.0	50.0	625	0.88	1.0	3858	3859	1	98.39709268561023	206.271525516255	1.0602463765237684	393322	rs55902839	lung carcinoma
ENSG00000222035.3_2	AC079354.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.01449572608811178	0.01478116	0.578403	0.0	49.0	24412	0.0	0.04	3432	3093	2	0.0489686590232552	0.2032502624930475	0.19796516416516155	472361	rs55902839	lung carcinoma
ENSG00000231903.1_1	AC079354.5	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.49606284828117797	1.1026426	0.530547	0.0	44.0	17659	0.97	0.385	731	311	2	0.2847047127694845	0.10495011792844952	0.2174555546827413	537395	rs55902839	lung carcinoma
ENSG00000234714.1_1	AC009965.2	lncRNA_good_csf	intergenic	lncRNA	False	no hit	0.0	0.001142115	0.5842109999999999	0.0	55.0	67093	1.0	0.362	19392	570	5	0.063434821192771	0.04643582043892945	0.02324778048362364	2449192	rs55902839	lung carcinoma
ENSG00000225216.6_1	AC007362.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.42498533593129817	1.036729	0.4960898666666667	0.0	26.0	14739	0.94	0.6666666666666666	7484	606	4	0.14672124527721803	0.5352772885592382	0.30046359255440896	2949870	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000227946.1_1	AC007383.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.791107988576619	13.854030000000002	0.3890315	0.0	26.0	516	0.68	0.56	1959	752	2	16.27901380181859	14.3799142641351	0.20125829032270565	2627312	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000228577.1_1	AC010731.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.0024204753105077914	8.041405000000001	0.604545	0.0	53.0	76173	0.0	0.0	3315	440	3	1.5280723275787198	0.8212168624797059	0.4731350169724704	2104064	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000234902.6_2	AC007879.2	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.7202233794296634	2.7826593999999996	0.5528230000000001	0.0	52.0	22259	0.0	0.0	49166	823	4	0.21622232097392596	1.075085879150421	0.6437975675874358	1477810	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000225916.1_1	AC007879.4	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.06956181327570687	0.10035645	0.517241	0.0	52.0	31376	0.0	0.0	1359	551	2	0.01657470001963605	1.0579507941019202	1.0174922562944606	1485568	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000240440.1_2	AC007879.3	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.4812440501369879	1.518997	0.5650970000000001	0.0	52.0	20450	0.0	0.0	2576	361	2	0.28934419044998805	0.4597369252003226	0.17907094645670013	1476001	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000229647.1_1	AC007879.7	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.959525028320804	34.070953	0.513541	5.0	52.0	18514	0.0	0.0	6076	974	3	0.1405838384997225	0.3258778171620425	0.2171753380482815	1467989	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000223725.6_1	AC007879.5	lncRNA_good_csf	promoter_overlap	lncRNA	False	no hit	0.4552947529506432	1.2567621999999998	0.5414199999999999	3.0	52.0	904	0.41	0.0016666666666666668	289674	741	6	0.3224798539980675	0.7028407471711275	0.3624534972076023	1184081	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000272851.1_1	RP11-801F7.1	lncRNA_good_csf	transcript_overlap	lncRNA	False	lenient	0.8646390642798746	6.6762782000000005	0.6347520000000001	0.0	50.0	3707	0.08	0.98	563	564	1	3.3605838902741154	33.25170517569349	2.9735825799268296	959441	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000163251.3_1	FZD5	protein_coding	protein_coding	mRNA	False	no hit	0.7754111013087392	18.80944	0.500596	0.0	50.0	9353	0.0	0.22	6977	6708	2	8.871434445028354	633.100763728135	6.005308562379076	944313	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000231908.1_1	IDH1-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.6738358205635164	2.0659406	0.48080849999999997	1.0	41.0	141989	0.0	0.0	934	489	2	4.704913800396926	3.2704094677317586	0.3632741996023729	457695	rs13383928	lung carcinoma, asbestos exposure measurement
ENSG00000231896.1_2	AC019185.4	lncRNA_good_csf	transcript_overlap	lncRNA	False	no hit	0.0666158304127874	0.1085086	0.49423100000000003	0.0	30.0	356593	0.0	0.0033333333333333335	70563	520	3	0.10853422011938872	0.2521327998801695	0.17573427463855965	173462	rs13383928	lung carcinoma, asbestos exposure measurement
